RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024
394998,25,"Portland, OR",msa,OR,250096.2717,252351.7229,254661.3745,257230.0012,259121.1123,260925.9633,262427.7619,264080.531,265284.6332,266039.0518,266551.1951,267186.9055,268381.5787,270119.345,272164.2522,273568.3403,274444.0379,274242.7684,273912.0056,273061.7047,272374.0791,271506.1963,270706.5036,270486.5312,271122.5582,272324.1444,273486.6501,273942.0179,273862.0926,273305.0669,272523.4558,271687.3233,270853.9512,270615.2061,271072.2029,272249.2439,275166.2539,277871.4331,280292.5877,281027.7317,280918.7882,279990.0371,278804.4773,278702.228,280204.2944,282564.2561,285578.3946,288617.4394,291077.5513,293213.0569,295705.4221,298825.3116,302177.6698,304892.2963,307361.4189,309073.8304,310359.6131,311490.2893,313112.173,315100.5888,317126.7669,319257.9857,321642.0032,324326.6323,326285.9264,327344.0111,326417.0512,324296.2669,321234.2127,318833.5144,316982.2566,315067.4233,312511.7875,309931.4924,308494.8465,308577.6787,309319.3147,310031.2514,310100.3734,309927.7075,309532.796,309044.5278,308567.8514,307557.7838,306774.6778,305846.8065
395045,26,"Sacramento, CA",msa,CA,213333.9791,216179.5858,219241.4025,221943.3439,223963.9094,225908.2031,227885.7454,230408.5313,232752.6119,235252.0698,237616.1622,240161.3866,242820.1425,245504.4104,248380.4076,250706.181,253203.5499,254860.1541,256136.3731,256698.7209,257227.1949,257698.4003,257877.8657,258363.0362,259212.4264,260156.7944,261058.5525,261815.1698,262785.0316,263883.5238,265010.3799,265899.3217,266070.3749,266172.1463,266525.9103,267276.7583,269356.944,272528.8572,276641.2375,280021.4338,281828.7129,282295.3705,282825.502,283168.8074,284497.7661,286031.6124,289923.2245,295123.4062,300317.8572,304836.7146,309314.2252,315147.7949,322658.811,330229.157,337065.144,341274.7877,343891.4744,345679.8378,348544.5968,352011.5787,356578.073,361837.4432,368330.623,374660.7525,379836.0984,382744.5142,382467.3114,379619.5019,375282.1822,371521.195,367881.6227,363969.0453,359123.3221,354877.4014,352008.8277,351317.4529,351106.0416,351526.08,351888.5484,352753.8111,353486.6469,353976.5017,354568.9684,354441.1687,353676.9541,352243.1676
394982,27,"Pittsburgh, PA",msa,PA,65279.51181,65326.08721,65284.73392,65270.18676,65238.06474,65337.66475,65539.7154,65888.64114,66378.71259,66892.12434,67399.42287,67814.49272,68148.17534,68473.52383,68801.09965,69042.10097,69197.54274,69311.06772,69733.6907,70236.89813,70613.80034,70575.59036,70420.48843,70393.13704,70680.03249,71260.96021,71968.29938,72579.00337,73098.35461,73526.45543,73868.1723,74019.79245,74008.18462,74153.03972,74515.12609,75114.91948,76187.95016,77080.88946,77737.09702,77963.62288,77993.11503,77775.90686,77435.0443,77657.8026,78857.06388,80800.46905,83058.42434,85069.87742,86497.6021,87933.43204,89453.77048,90983.58517,92297.3182,93713.82348,94733.8751,95122.49196,94536.31782,94012.29221,93691.53329,93710.99555,94319.05168,95460.52526,96951.99149,97994.43858,98391.51488,98572.19446,98352.15361,97924.24723,97110.60469,96832.88545,96866.62491,97084.50961,96699.82924,96222.01237,96095.14464,96739.94851,97776.38866,98720.21809,99578.62333,100389.1909,101065.7354,101573.8327,102077.0605,102577.5186,102876.4495,102935.1528
394466,28,"Cincinnati, OH",msa,OH,69853.69858,70304.81761,70777.47071,71220.19351,71430.57978,71456.11479,71657.38259,72127.75404,72741.2257,73340.09754,73774.79892,74180.12462,74489.97564,75085.74206,76010.36748,76996.73016,77866.13169,78317.19143,79000.85399,79658.07977,80330.77027,80677.07787,81038.62404,81551.47666,82361.21087,83395.59576,84653.52156,85667.33359,86407.12687,86814.31683,87194.00975,87559.86495,87887.03582,88235.93346,88835.75616,89660.16165,91102.86082,92290.10536,93354.8234,94148.4005,94685.54697,94917.18713,94952.81922,95646.65176,97215.32095,99154.69874,101286.9904,103210.0056,104725.0959,106106.2223,107626.2497,109321.0205,110901.0217,112256.699,113177.5369,113695.8656,113713.9071,114089.8382,114701.8153,115524.2602,116436.3309,117693.779,118978.9559,120103.753,120893.8227,122025.3559,122692.3946,122685.3275,121885.0931,121405.7232,121443.2909,121728.6922,121775.4381,121945.9761,122794.7166,124328.2653,126196.0269,127623.4561,128824.6194,129764.4802,130532.7205,131050.3538,131467.9934,131780.9572,132228.8329,132825.0968
394355,29,"Austin, TX",msa,TX,242346.2161,243329.4127,244329.8969,245401.9535,246204.8294,246813.1085,247373.0793,248258.1692,249010.1699,249938.6433,250635.6387,251387.9681,252084.6859,253135.7069,254843.0312,256376.622,257943.7041,258689.3269,259337.2481,259935.1847,260893.289,261775.4882,262279.0552,262652.9906,262671.273,262223.9369,261510.2407,260937.147,261035.9652,261189.2015,261534.0905,261956.8828,262669.1902,263704.1384,265130.2319,266917.4243,269320.9961,271833.9428,274317.8668,276053.3374,276794.3352,276818.869,276822.1727,277502.5806,279124.0281,281474.0414,284532.9821,287974.0392,291413.9177,295018.3972,300179.4868,307479.2918,317042.551,326762.3391,334919.4025,340228.5533,343412.8724,346460.4471,350759.0345,356015.305,363232.0987,371868.8401,382555.5961,392770.0142,401935.3924,408390.1881,410072.4999,406411.4435,399835.7516,394000.42,389239.0994,384128.0893,378301.6868,372021.2829,366760.9482,362603.4512,360456.7683,358656.2313,356538.2118,354240.867,352049.3501,349243.0488,345957.3289,342346.4211,339652.6458,337259.874
394775,30,"Las Vegas, NV",msa,NV,86969.2395,88184.84659,89599.45369,91160.172,92741.45358,94643.28268,96724.50532,98789.78479,100958.9485,103144.9844,105626.2489,108204.7549,110719.9242,113134.0115,115475.2356,117946.4882,120384.3554,122734.8557,125308.1892,127972.8695,130381.6402,132219.2483,133795.7729,135167.7067,136155.4866,136707.3698,136541.9831,136471.6972,136384.8978,136725.7134,136796.4697,136672.0538,136342.3503,136025.5434,135939.6297,136013.9818,137761.451,140674.482,143953.3269,146241.0379,147066.0148,146106.0307,143605.9777,140909.9757,139340.5227,138721.1986,138896.5627,139533.5953,140162.4896,140604.5675,141364.9606,142558.1605,144632.6848,147764.7236,152198.1155,157200.477,161915.1389,166108.4989,170117.0623,173862.611,177556.288,181410.7613,186257.5807,192067.8652,198006.6604,204024.0291,208795.4168,211597.3307,211597.9186,209789.7772,207171.6881,204095.7203,200693.116,197785.0905,195637.2108,194281.137,193429.957,193344.4646,194144.689,195535.9037,196770.1813,197903.2545,199075.8107,200305.349,201180.6436,201577.725
394735,31,"Kansas City, MO",msa,MO,77351.49352,77857.11214,78513.367,79269.91796,79703.93431,80064.79376,80540.01498,81161.35169,81805.8715,82342.33775,82905.85162,83544.9448,84394.67013,85478.97097,86623.1123,87556.71515,88280.88035,88633.22799,89040.34465,89412.87598,89920.48138,90330.50125,90904.96641,91599.43438,92426.35941,93072.81701,93784.34463,94307.87251,94807.8329,95046.44705,95076.40849,94870.19518,94507.18743,94429.21351,94775.153,95456.70194,96441.02108,97465.68404,98619.85947,99641.74302,100161.1918,100089.2951,99916.15344,100207.5088,101312.0216,102795.7799,104701.5911,106542.5417,108000.4554,109516.4335,111387.8784,113714.3691,115827.3221,117446.8685,118291.6871,118408.2481,117961.3293,117648.8592,117736.063,118281.0091,119361.6853,121008.6379,122938.8762,124736.0811,126162.9969,127483.9976,128308.1645,128668.5852,128533.28,128556.5684,128824.1933,129306.0599,129687.3263,130258.8393,131167.2663,132544.201,133929.6368,135146.4224,136190.9721,137189.4436,138141.0564,138877.705,139523.4648,139871.6563,140427.7688,141149.4246
394492,32,"Columbus, OH",msa,OH,88056.72664,88832.85927,89647.20966,90405.94043,91080.34308,91616.19398,92186.56806,92806.73794,93482.92285,94298.77463,95083.34405,95868.99942,96388.74337,96906.80754,97538.19231,98459.7106,99454.92008,100179.3797,100866.7001,101612.2875,102378.5725,102873.5984,103391.5413,104027.9709,104895.1138,105682.747,106422.757,106989.8937,107598.6375,108106.7179,108571.9008,108904.45,109210.3754,109831.2041,110682.7938,111677.0113,113125.3536,114327.8921,115309.5122,116180.0287,116863.1352,117304.0318,116932.9074,117084.4025,118074.4605,119768.59,121766.9027,123611.7555,125209.4769,126677.7637,128337.7535,130015.8178,131532.4299,132926.3446,133940.2422,134255.9745,133944.4531,133827.3646,134229.8319,134889.7449,136138.2166,138151.9032,140674.1508,143007.8231,144888.6184,146642.9552,147685.284,148084.4934,147979.9121,148044.3555,148209.1302,148307.2969,148089.1188,147990.6952,148503.1573,149840.6206,151426.1825,153244.7071,154882.6489,156327.8393,156864.7771,157152.744,157601.9647,157820.231,158088.0895,158481.9315
394705,34,"Indianapolis, IN",msa,IN,61625.69728,61930.86782,62266.85293,62769.71916,63196.57806,63677.54651,64370.00879,65228.45498,66154.88745,67092.74172,68045.88751,68851.0386,69306.57515,69577.86478,70042.25675,70803.31839,71848.53105,72764.16299,73676.32536,74351.50351,75107.93541,75710.08597,76582.72862,77422.34095,78708.27867,79983.69983,81667.19284,83051.18308,84370.03003,85252.54385,85828.87768,86152.09228,86259.52537,86622.12477,87251.86929,88237.1462,89568.34781,90871.82716,92279.10723,93679.71389,94883.6637,95122.57647,94645.21706,94244.25706,94940.58872,96403.46953,98373.08852,100172.537,101661.8311,103193.5873,105143.8255,107221.8185,109291.6426,111141.8187,112719.8558,113669.5202,114209.2945,115145.0762,116495.6004,117891.7126,119274.3696,121110.5192,123258.6491,125294.2655,126596.7207,127887.6631,128631.205,129028.2923,128698.0982,128408.4385,128362.0578,128881.2054,129497.9165,130360.8369,131314.5162,132762.9732,133822.9916,134364.4831,134079.4726,133586.0978,132982.0675,132523.3626,132226.6982,131946.9318,131943.5188,132232.733
394475,35,"Cleveland, OH",msa,OH,51597.09006,52122.38068,52537.73587,52793.60009,52812.63017,52845.45753,53053.47166,53523.67778,54036.92969,54656.52972,55327.96276,55981.40978,56485.44711,56963.37893,57743.5075,58563.72609,59238.39523,59581.22966,60087.70288,60676.84654,61281.39347,61694.99056,62187.75932,62787.63926,63523.27121,64248.80882,64880.24011,65176.70326,65302.1181,65251.82596,65295.97367,65362.65047,65535.5175,65745.90604,66120.24497,66599.87961,67485.78923,68152.80696,68569.281,68584.16882,68413.45327,68139.93049,67941.74555,68233.10916,69094.3915,70338.28294,71737.87541,73015.6315,73733.72804,74205.01849,74769.11895,75636.9261,76643.27901,77800.42486,79023.91078,80132.77929,80742.79565,81272.36179,81749.19733,82431.22031,83150.97634,84027.65314,84822.81767,85731.31753,86501.54453,87579.90133,88408.61038,89016.20218,89160.13841,89277.94162,89493.62091,89760.37279,89763.66543,89773.59471,90001.2139,90788.23731,91788.09898,92830.74633,93800.36249,94913.10483,95908.23768,96703.34899,97232.62863,97558.92932,97713.92131,98020.58013
395059,36,"San Jose, CA",msa,CA,476950.2326,483471.1614,492168.7571,500022.4194,505505.9119,509743.2475,509937.8739,508580.5984,507143.2865,509478.5464,513381.0269,519288.6235,529322.2925,546287.7428,567972.0782,590783.1126,612024.9724,628032.5496,641475.421,651565.9801,660630.9025,667223.1267,671150.3466,673387.9069,670159.5794,661678.0423,648974.1732,635723.439,624925.8516,615170.3923,608926.8977,605145.972,604689.7575,604749.072,605651.2061,608067.9867,612843.7198,617583.859,620434.7889,619522.0964,614625.3434,607730.019,600946.7823,598428.9144,600343.09,605468.4743,612410.5336,619546.3158,624084.1139,624485.8111,621467.7768,618119.9996,616649.8851,615896.7474,618004.1326,620792.6562,625516.4861,629623.039,634955.705,640770.3871,646378.549,651073.9005,655782.3573,659853.3089,662000.3215,660655.2915,656010.7479,648941.6307,,635270.7731,631630.3375,629026.0427,627257.2578,623441.226,619125.7152,615257.5976,613976.2683,614983.3201,618037.7912,622285.8018,627799.4122,632990.3394,637840.8535,639832.0339,639967.5965,637401.9565
394902,37,"Nashville, TN",msa,TN,188415.4191,190261.7183,192258.4774,194124.1599,195614.4756,196579.7146,197709.5656,199139.3701,200557.0804,201948.1588,203214.0661,204837.2269,206854.502,209238.0823,211673.6588,213491.1054,215078.2396,215891.6085,216608.7824,216980.6858,217282.2589,217421.5512,217528.3506,217889.1847,218318.8186,218849.3869,219005.6794,218780.9472,218312.4188,217958.8421,217580.9976,217156.3437,216965.0628,217462.0391,218331.4589,219384.1436,222092.5675,225092.8453,227843.9846,228594.9432,228956.9662,229565.0154,230500.5284,231236.7366,232335.1296,233343.6272,234895.2988,236183.4233,237461.7491,238605.777,240327.1722,242742.331,246306.9772,250750.8229,256114.1532,260952.0325,265153.3258,268737.3389,273286.4414,278369.0551,284114.3353,290397.3705,297423.8886,305418.9343,313555.9574,320810.6779,325569.3823,326870.811,326394.9398,325821.3664,325520.3573,324588.9126,322813.4285,321002.9078,320443.7923,320637.766,321369.7678,321867.5139,321650.7078,321172.4905,320611.9102,320524.819,320558.8939,319968.3641,319390.4991,319067.6402
395194,38,"Virginia Beach, VA",msa,VA,115797.7836,115959.8933,116239.7743,116545.1732,116490.3779,116491.9922,116858.9306,117531.4017,118172.6721,118746.3395,119243.0836,119714.3969,120102.0965,120619.4342,121288.4476,121683.8556,122102.4003,122082.3584,122236.888,122272.0609,122537.5916,122854.6312,123372.443,123941.7509,124693.4441,125360.7417,126067.5827,126522.9671,126793.082,127030.399,127353.1571,127864.6681,128468.9019,129171.2766,130132.0196,131101.4899,132272.4725,133188.5516,134113.4536,134919.0284,135540.7674,135842.9111,135884.6666,136304.6126,137376.8427,138852.619,140444.5362,141663.7319,142521.5198,143090.363,144020.6787,145579.5853,147799.8713,150142.5021,152290.033,153806.3058,154769.323,155542.2306,156810.6116,158310.407,159765.0764,160519.1009,161007.0514,161658.2539,162593.5669,164034.262,165452.9421,166516.2378,166977.078,167293.476,168002.9351,169119.372,169882.4772,170484.9426,170842.4837,171838.5919,173250.9687,175069.2981,176780.7883,178193.4553,179332.6773,180357.761,181490.8547,182215.2532,182676.9201,183277.8791
395005,39,"Providence, RI",msa,RI,154869.0938,155836.08,156996.5841,158508.578,159866.8314,160962.7955,162137.4813,163153.5684,164310.5046,165183.3611,166351.7901,167395.9463,168330.1727,169077.8516,170080.6124,171193.5158,172354.4618,173125.3533,174094.5528,175135.2784,176269.3647,177025.9742,177615.9367,178224.1764,179080.9954,180137.4752,181315.0098,182479.47,183376.2789,184209.5217,184873.4405,185436.8173,185816.0645,186380.8177,187509.0758,188748.2783,190825.2889,192917.9492,195295.9516,197035.744,197852.8367,197817.3268,197474.1047,197820.15,199177.2569,201297.4303,204083.5559,207287.6328,210105.6668,212811.0144,215802.7407,219687.8352,224045.0457,228276.6049,231328.6765,232980.365,233463.5776,233839.5043,234771.0408,236234.9139,238527.8092,241642.5784,245226.424,248997.2861,252472.804,255790.5256,257766.5906,258088.7334,257331.3853,256928.8052,257273.0919,257728.7658,257600.3716,257531.8166,258262.4325,260528.2572,263733.7704,267225.5106,270525.6641,273620.9623,276357.2214,278828.3368,280919.9044,282775.4775,284128.0519,284997.3532
394714,40,"Jacksonville, FL",msa,FL,87703.77981,88748.75728,89818.71183,90838.61301,91646.73868,92543.54752,93515.96128,94651.51213,95777.36538,97094.82699,98306.66672,99563.34943,100660.3056,101810.2423,102802.7884,103659.5372,104497.7464,105345.9633,106294.4679,107260.3693,108226.4615,109219.0323,110168.5895,111265.4559,112615.5755,113998.0643,115195.8624,115867.1603,116351.4739,116813.9409,117288.1956,117776.8175,118082.2917,118433.6453,118938.5696,119656.2402,120503.7854,121292.5222,121827.388,122166.2307,122247.7774,121884.3258,121254.5239,120789.9872,121006.6679,121686.9009,122778.7464,123998.8884,125273.6065,126434.7911,127859.115,129641.9194,131980.8815,135192.3655,138713.8531,142069.0567,144702.9871,147233.5365,150048.5417,153063.308,156839.2453,161157.209,166106.0678,171321.0829,176254.9693,180993.6442,184372.2185,186598.5577,187528.5937,188128.9784,188582.1552,188503.9999,187076.9216,185556.1283,184531.1354,184699.3762,184770.3797,184942.2771,185305.8576,186130.9419,186954.6701,187361.7441,187465.3068,187255.1635,187116.2386,187013.516
394862,41,"Milwaukee, WI",msa,WI,100256.3515,100749.4944,101218.5662,101856.9258,102568.1571,103294.9419,104101.2357,104784.0839,105300.7359,105655.2583,106207.3008,107013.6135,107847.32,108672.2738,109541.2372,110550.25,111495.3837,112050.8855,112597.2729,113097.9901,113820.7169,114382.5292,115023.3708,115857.521,117162.224,118810.3335,120529.086,121653.8179,122272.1223,122274.3383,122255.153,122234.7582,122316.2204,122623.1342,123220.6089,124025.15,124950.4587,125814.543,126813.216,127806.5588,128630.2892,129107.8254,129435.41,129837.6111,130621.191,131828.0907,133401.6222,135041.6384,136335.072,137548.6437,138961.8567,140639.9498,142605.506,144673.2317,146209.6273,146922.0466,146830.5669,146592.0614,146499.5578,146635.5981,147369.6279,148568.8791,150072.5263,151907.3774,153680.9075,155574.8159,156653.3946,156997.6453,156812.706,156811.5936,157326.7353,158242.0304,158942.0762,159784.4504,160754.8072,162439.7039,164172.0046,165796.0972,167267.0174,168806.422,170193.097,171289.7989,172091.0456,172453.5084,172854.2367,173552.8161
394935,42,"Oklahoma City, OK",msa,OK,55307.07348,55313.87415,55753.03115,56136.81031,56479.33409,56734.42709,57164.02901,57740.10888,58321.17215,59045.21373,59751.86201,60569.89399,61162.0499,61570.19893,61775.473,61924.72102,61977.82074,61825.84996,61849.26241,62019.50866,62330.39026,62461.50313,62689.96886,63085.68419,63437.7818,63734.43161,63935.97518,64135.26629,64422.23727,64724.61216,65144.65171,65390.85797,65592.45633,65691.15639,65928.84487,66414.38794,67728.7141,68966.51412,69841.72026,69927.59453,69732.33685,69527.99248,69413.88112,69882.28651,70905.65325,72172.04446,73571.9541,74896.97285,75748.53503,76404.93627,77038.6315,78188.10434,79541.54316,80971.90859,81685.89166,81895.93386,81568.48507,81743.78772,82257.31295,83011.71301,84059.80542,85275.74701,86803.20496,88043.0588,89035.59369,89940.19508,90837.16609,91594.11071,92113.8698,92768.05838,93456.98614,94057.31021,94001.86484,93676.69477,93500.75453,94026.0783,94869.32062,95713.74283,96177.52774,96401.51615,96432.85819,96443.06091,96912.20071,97406.89578,97792.19681,97728.00612
